"Site_Orig","Lat","Long","Date","Depth","Block","Class","Species","Total","Pres","Site"
"Green Point Camp Cove",-33.84,151.28,2009-07-31,5,2,"Actinopterygii","Stethojulis interrupta",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2009-07-31,5,1,"Actinopterygii","Trachinops taeniatus",76,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2009-07-31,5,2,"Actinopterygii","Trachinops taeniatus",150,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2009-07-31,5,1,"Actinopterygii","Upeneichthys lineatus",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2009-07-31,5,2,"Actinopterygii","Upeneichthys lineatus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Mecaenichthys immaculatus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Monacanthus chinensis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Ophthalmolepis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Parma unifasciata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Parupeneus spilurus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Parupeneus spilurus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Pempheris compressa",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Prionurus microlepidotus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Pseudolabrus guentheri",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Scorpis lineolata",9,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Scorpis lineolata",7,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Trachinops taeniatus",50,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Trachinops taeniatus",70,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,1,"Actinopterygii","Upeneichthys lineatus",4,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2015-11-27,4,2,"Actinopterygii","Upeneichthys lineatus",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Acanthopagrus australis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Ostorhinchus limenus",9,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Atypichthys strigatus",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Cheilodactylus fuscus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Chromis hypsilepis",22,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Chrysophrys auratus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Gerres subfasciatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Elasmobranchii","Hypnos monopterygius",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Istigobius hoesei",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Notolabrus gymnogenis",8,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Ophthalmolepis lineolata",6,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Parma microlepis",22,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Parupeneus spilurus",30,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Plagiotremus tapeinosoma",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Pomacentrus coelestis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Prionurus microlepidotus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Pseudolabrus guentheri",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Schuettea scalaripinnis",160,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Scorpis lineolata",66,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Stethojulis interrupta",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,2,"Actinopterygii","Trachinops taeniatus",200,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Aplodactylus lophodon",4,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Chromis hypsilepis",50,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Chrysophrys auratus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Gerres subfasciatus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Parupeneus spilurus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Stethojulis interrupta",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Synodus variegatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-03-18,5,1,"Actinopterygii","Upeneichthys lineatus",7,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Aplodactylus lophodon",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Ostorhinchus limenus",13,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Brachaluteres jacksonianus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Chromis hypsilepis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Chromis hypsilepis",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Coris picta",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Hypoplectrodes maccullochi",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Istigobius hoesei",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Monacanthus chinensis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Parupeneus spilurus",43,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Parupeneus spilurus",12,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Prionurus microlepidotus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Stethojulis interrupta",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Synodus variegatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Trachinops taeniatus",48,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,1,"Actinopterygii","Upeneichthys lineatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,5,2,"Actinopterygii","Upeneichthys lineatus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Achoerodus viridis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Achoerodus viridis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Aplodactylus lophodon",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Ostorhinchus limenus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Chromis hypsilepis",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Chromis hypsilepis",30,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Eupetrichthys angustipes",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Fistularia commersonii",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Girella tricuspidata",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Meuschenia trachylepis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Ophthalmolepis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Ophthalmolepis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Paracaesio xanthura",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Parupeneus spilurus",13,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Parupeneus spilurus",25,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Pictilabrus laticlavius",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Prionurus maculatus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Prionurus maculatus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Pseudolabrus guentheri",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Scarus ghobban",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Scarus ghobban",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Scorpis lineolata",30,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Scorpis lineolata",10,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Stethojulis interrupta",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Thalassoma lunare",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Trachinops taeniatus",10,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Trachinops taeniatus",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,1,"Actinopterygii","Upeneichthys lineatus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,6,2,"Actinopterygii","Upeneichthys lineatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Ostorhinchus limenus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Atypichthys strigatus",21,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Fistularia commersonii",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Parupeneus spilurus",6,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Pempheris affinis",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Schuettea scalaripinnis",150,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Thalassoma lutescens",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,2,"Actinopterygii","Trachinops taeniatus",175,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Eupetrichthys angustipes",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Fistularia commersonii",8,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Girella tricuspidata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Parupeneus spilurus",45,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2016-08-20,3,1,"Actinopterygii","Upeneichthys lineatus",11,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Acanthopagrus australis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Acanthopagrus australis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Ostorhinchus limenus",8,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Ostorhinchus limenus",13,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Chrysophrys auratus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Chrysophrys auratus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Cnidoglanis macrocephalus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Gerres subfasciatus",11,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Gerres subfasciatus",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Elasmobranchii","Heterodontus galeatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Meuschenia trachylepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Naso unicornis",6,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Notolabrus gymnogenis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Ophthalmolepis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Parapercis ramsayi",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Parupeneus spilurus",22,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Pentapodus aureofasciatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Rhabdosargus sarba",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Rhabdosargus sarba",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Stethojulis interrupta",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Synodus binotatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Thalassoma lutescens",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Trachinops taeniatus",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,2,"Actinopterygii","Trachinops taeniatus",20,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,4,1,"Actinopterygii","Upeneichthys lineatus",9,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Acanthopagrus australis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Achoerodus viridis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Aplodactylus lophodon",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Ostorhinchus limenus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Atypichthys strigatus",10,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Atypichthys strigatus",30,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Chromis hypsilepis",7,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Chrysophrys auratus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Chrysophrys auratus",3,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Fistularia commersonii",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Gerres subfasciatus",11,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Gerres subfasciatus",6,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Istigobius hoesei",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Naso unicornis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Notolabrus gymnogenis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Parapercis ramsayi",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Parma unifasciata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Parupeneus spilurus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Parupeneus spilurus",10,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Prionurus microlepidotus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Rhabdosargus sarba",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Schuettea scalaripinnis",5,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Scorpis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Scorpis lineolata",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,1,"Actinopterygii","Upeneichthys lineatus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2018-03-27,5,2,"Actinopterygii","Upeneichthys lineatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Achoerodus viridis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Ostorhinchus limenus",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Ostorhinchus limenus",4,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Atypichthys strigatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Atypichthys strigatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Chromis hypsilepis",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Chrysophrys auratus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Eupetrichthys angustipes",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Fistularia commersonii",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Istigobius hoesei",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Mecaenichthys immaculatus",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Notolabrus gymnogenis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Parapercis ramsayi",2,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Parapercis stricticeps",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Parapercis stricticeps",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Parma microlepis",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Parma unifasciata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Parupeneus spilurus",7,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,1,"Actinopterygii","Scorpis lineolata",1,1,"Camp Cove"
"Green Point Camp Cove",-33.84,151.28,2017-12-05,4,2,"Actinopterygii","Scorpis lineolata",4,1,"Camp Cove"
