"Site_Orig","Lat","Long","Date","Depth","Block","Class","Species","Total","Pres","Site"
"Shelly Beach",-33.8,151.3,2008-03-08,4.9,2,"Actinopterygii","Hypoplectrodes maccullochi",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2008-03-08,5,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2008-03-08,5,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-03-25,3,1,"Actinopterygii","Ostorhinchus limenus",12,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-03-25,3,2,"Actinopterygii","Ostorhinchus limenus",12,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-03-25,3,2,"Actinopterygii","Centropogon australis",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-03-25,3,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-03-25,4,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,4,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,4,2,"Actinopterygii","Ostorhinchus limenus",8,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,4,2,"Actinopterygii","Latropiscis purpurissatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,4,2,"Elasmobranchii","Orectolobus maculatus",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,3.9,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,3.9,2,"Actinopterygii","Acanthistius ocellatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,3.9,2,"Actinopterygii","Ostorhinchus limenus",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2011-11-26,3.9,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-05-01,3,2,"Actinopterygii","Gymnothorax prasinus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-05-01,3,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-05-01,3,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,3,1,"Actinopterygii","Ostorhinchus limenus",23,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,3,2,"Actinopterygii","Ostorhinchus limenus",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,3,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,3,1,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,1,"Actinopterygii","Ostorhinchus limenus",13,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,2,"Actinopterygii","Ostorhinchus limenus",14,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,1,"Actinopterygii","Heteroclinus whiteleggii",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-01-17,4,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-05-23,5,2,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-08-08,3,1,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-08-08,3,2,"Actinopterygii","Ostorhinchus limenus",8,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-08-08,3,1,"Actinopterygii","Istigobius hoesei",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-08-08,3,2,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-03-29,3,1,"Actinopterygii","Ostorhinchus limenus",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-03-29,3,2,"Actinopterygii","Ostorhinchus limenus",45,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-03-29,3,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2015-03-29,3,2,"Actinopterygii","Istigobius hoesei",24,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-02-07,5,1,"Actinopterygii","Ostorhinchus limenus",35,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-02-07,5,1,"Actinopterygii","Istigobius hoesei",8,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2013-02-07,5,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,2,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,2,"Actinopterygii","Heteroclinus roseus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,1,"Actinopterygii","Ostorhinchus limenus",6,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,5,1,"Actinopterygii","Trinorfolkia clarkei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,2,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,2,"Actinopterygii","Eocallionymus papilio",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,2,"Actinopterygii","Plotosus lineatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,1,"Actinopterygii","Ostorhinchus limenus",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2017-03-22,4,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,1,"Actinopterygii","Ostorhinchus limenus",12,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Actinopterygii","Ostorhinchus limenus",20,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,1,"Actinopterygii","Pempheris affinis",10,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Actinopterygii","Pempheris affinis",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,1,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Actinopterygii","Plagiotremus tapeinosoma",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,2,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-02-05,6,1,"Actinopterygii","Thysanophrys cirronasa",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,2,"Actinopterygii","Ostorhinchus limenus",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,2,"Actinopterygii","Eocallionymus papilio",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,1,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,1,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2016-09-27,4,1,"Actinopterygii","Scorpaena jacksoniensis",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,1,"Actinopterygii","Ostorhinchus limenus",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,2,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,1,"Actinopterygii","Istigobius hoesei",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,1,"Actinopterygii","Limnichthys fasciatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-01-09,4,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,4,1,"Actinopterygii","Ostorhinchus limenus",30,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,4,2,"Actinopterygii","Istigobius hoesei",41,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,5,2,"Actinopterygii","Ostorhinchus limenus",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,5,2,"Actinopterygii","Cochleoceps orientalis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,5,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2018-03-09,5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-10-07,4,1,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-10-07,4,2,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-10-07,4,1,"Actinopterygii","Istigobius hoesei",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-10-07,4,2,"Actinopterygii","Istigobius hoesei",4,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2014-10-07,4,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Actinopterygii","Ostorhinchus limenus",25,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,2,"Actinopterygii","Ostorhinchus limenus",10,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,2,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Actinopterygii","Pempheris affinis",22,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,2,"Actinopterygii","Pempheris affinis",10,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,6,1,"Elasmobranchii","Trygonoptera imitata",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,5,1,"Actinopterygii","Ostorhinchus limenus",41,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,5,2,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,5,2,"Elasmobranchii","Orectolobus maculatus",3,1,"Shelly Beach"
"Shelly Beach",-33.8,151.3,2019-02-07,5,1,"Actinopterygii","Pempheris affinis",26,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,1,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,1,"Actinopterygii","Siphamia cephalotes",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,2,"Actinopterygii","Ostorhinchus limenus",32,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,2,"Actinopterygii","Istigobius hoesei",55,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5.1,1,"Actinopterygii","Istigobius hoesei",47,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5.1,2,"Actinopterygii","Ostorhinchus limenus",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2010-04-30,5.1,2,"Actinopterygii","Istigobius hoesei",37,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,1,"Actinopterygii","Ostorhinchus limenus",9,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,1,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,2,"Actinopterygii","Ostorhinchus limenus",70,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,2,"Actinopterygii","Istigobius hoesei",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,2,"Actinopterygii","Ostorhinchus properuptus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,5,2,"Elasmobranchii","Trygonoptera testacea",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,1,"Actinopterygii","Ostorhinchus limenus",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,1,"Actinopterygii","Eocallionymus papilio",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,1,"Actinopterygii","Istigobius hoesei",6,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,1,"Actinopterygii","Synodus dermatogenys",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Ostorhinchus limenus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2011-03-27,6,2,"Actinopterygii","Istigobius hoesei",4,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Ostorhinchus doederleini",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Ostorhinchus limenus",76,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Cochleoceps orientalis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pempheris affinis",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Pempheris compressa",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Actinopterygii","Synodus variegatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,1,"Elasmobranchii","Trygonoptera testacea",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Ostorhinchus limenus",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Enneapterygius atrogulare",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Istigobius hoesei",25,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pempheris affinis",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6,2,"Actinopterygii","Pempheris compressa",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Ostorhinchus limenus",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Actinopterygii","Limnichthys fasciatus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,1,"Elasmobranchii","Trygonorrhina fasciata",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Ostorhinchus limenus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Enneapterygius atrogulare",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Istigobius hoesei",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Limnichthys fasciatus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2012-03-16,6.1,2,"Actinopterygii","Scorpaena jacksoniensis",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Ostorhinchus limenus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Ostorhinchus limenus",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-05-19,5,2,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2014-11-27,5,1,"Actinopterygii","Ostorhinchus limenus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Ostorhinchus limenus",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Ostorhinchus limenus",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Gymnothorax prasinus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Hypoplectrodes maccullochi",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Istigobius hoesei",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Elasmobranchii","Orectolobus halei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Pempheris affinis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Pempheris affinis",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Pempheris compressa",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Pempheris compressa",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Plagiotremus tapeinosoma",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,1,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-03-24,4,2,"Actinopterygii","Trinorfolkia clarkei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-02-07,5,1,"Actinopterygii","Ostorhinchus limenus",19,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-02-07,5,1,"Actinopterygii","Istigobius hoesei",13,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2013-02-07,5,2,"Actinopterygii","Istigobius hoesei",8,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,2,"Actinopterygii","Ostorhinchus limenus",9,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Enneapterygius atrogulare",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,2,"Actinopterygii","Istigobius hoesei",5,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Pempheris affinis",20,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,2,"Actinopterygii","Pempheris affinis",12,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Pempheris compressa",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,2,"Actinopterygii","Pempheris compressa",16,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,6,1,"Actinopterygii","Plagiotremus tapeinosoma",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Ostorhinchus limenus",15,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Cnidoglanis macrocephalus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Istigobius hoesei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Lotella rhacina",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Pempheris affinis",45,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Pempheris compressa",40,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Pempheris multiradiata",35,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,2,"Actinopterygii","Trinorfolkia clarkei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Acanthistius ocellatus",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Ostorhinchus limenus",10,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Cnidoglanis macrocephalus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Pempheris affinis",56,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Pempheris compressa",30,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2016-12-21,3,1,"Actinopterygii","Pempheris multiradiata",70,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Ostorhinchus limenus",24,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Ostorhinchus limenus",24,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Enneapterygius atrogulare",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Istigobius hoesei",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Istigobius hoesei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Pempheris affinis",22,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Pempheris affinis",64,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Pempheris compressa",40,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Pempheris compressa",60,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Plagiotremus tapeinosoma",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,1,"Actinopterygii","Trinorfolkia clarkei",2,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-22,4,2,"Actinopterygii","Trinorfolkia clarkei",3,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,1,"Actinopterygii","Ostorhinchus limenus",7,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,1,"Elasmobranchii","Orectolobus maculatus",1,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,1,"Actinopterygii","Pempheris compressa",70,1,"Shelly Beach"
"Fairy Bower",-33.8,151.29,2017-03-31,6,1,"Actinopterygii","Scorpaena jacksoniensis",1,1,"Shelly Beach"
